2025-02-17 12:31:05.668 [http-nio-8080-exec-7] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException with 2 errors: [Field error in object 'reqSignupDto' on field 'password': rejected value [test]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] [Field error in object 'reqSignupDto' on field 'name': rejected value [qwe]; codes [Pattern.reqSignupDto.name,Pattern.name,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.name,name]; arguments []; default message [name],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^[가-힣]{2,5}$]; default message [이름은 한글로 2자 이상 5자 이하로 입력해주세요.]] 
2025-02-17 12:31:22.240 [http-nio-8080-exec-8] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException with 2 errors: [Field error in object 'reqSignupDto' on field 'name': rejected value [qwe]; codes [Pattern.reqSignupDto.name,Pattern.name,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.name,name]; arguments []; default message [name],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^[가-힣]{2,5}$]; default message [이름은 한글로 2자 이상 5자 이하로 입력해주세요.]] [Field error in object 'reqSignupDto' on field 'password': rejected value [Test!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:31:51.225 [http-nio-8080-exec-9] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Test!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:32:09.982 [http-nio-8080-exec-10] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Test!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:32:35.812 [http-nio-8080-exec-1] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Test!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:32:51.122 [http-nio-8080-exec-2] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Test1!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:33:16.953 [http-nio-8080-exec-3] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Test1!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:34:00.265 [http-nio-8080-exec-4] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Test1!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:34:12.328 [http-nio-8080-exec-5] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Qwer1!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:36:29.742 [http-nio-8080-exec-7] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Qwert1!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:37:14.191 [http-nio-8080-exec-8] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Qwert1!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:38:54.909 [http-nio-8080-exec-9] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Qwert1!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
2025-02-17 12:52:36.703 [http-nio-8080-exec-3] ERROR com.korit.springboot_study.aspect.LoggingAspect - Validation failed for argument [0] in public org.springframework.http.ResponseEntity<com.korit.springboot_study.dto.response.common.SuccessResponseDto<com.korit.springboot_study.entity.study.User>> com.korit.springboot_study.controller.AuthenticationController.signUp(com.korit.springboot_study.dto.request.study.ReqSignupDto) throws org.springframework.web.bind.MethodArgumentNotValidException: [Field error in object 'reqSignupDto' on field 'password': rejected value [Qwert1!]; codes [Pattern.reqSignupDto.password,Pattern.password,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [reqSignupDto.password,password]; arguments []; default message [password],[Ljavax.validation.constraints.Pattern$Flag;@69a36d9f,^(?=.*[a-z])(?=.*[A-Z])(?=.*\d)(?=.*[!@#$%^&*()_+={}\[\]|\\:;,.<>?/-]).{8,20}$]; default message [대문자, 소문자, 숫자, 특수문자가 각각 1개 이상 포함되어야 합니다.]] 
